Date,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-03-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2002-11-05 00:00:00,2003-10-07 00:00:00,2003-10-07 00:00:00,2003-10-07 00:00:00,2003-10-07 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-03-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2004-11-02 00:00:00,2006-06-06 00:00:00,2006-06-06 00:00:00,2006-06-06 00:00:00,2006-06-06 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2006-11-07 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-06-03 00:00:00,2008-06-03 00:00:00,2008-06-03 00:00:00,2008-06-03 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2008-11-04 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2010-11-02 00:00:00,2012-06-05 00:00:00,2012-06-05 00:00:00,2012-06-05 00:00:00,2012-06-05 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2012-11-06 00:00:00,2014-06-03 00:00:00,2014-06-03 00:00:00,2014-06-03 00:00:00,2014-06-03 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2014-11-04 00:00:00,2016-06-07 00:00:00,2016-06-07 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00,2016-11-08 00:00:00
Mariposa,3389,2041,3356,2009,1887,3478,2017,3323,1331,3946,3588,1746,3476,2740,3193,3126,2158,3857,3377,2920,4089,2121,3805,2341,4117,2169,4031,2113,3519,2853,3567,2401,4047,1950,2448,3546,1818,4145,1252,6719,1400,6656,2706,4746,1858,5486,3795,3840,4214,3256,4107,3739,2772,4787,4511,2484,4750,3171,5920,1704,7036,859,3014,4766,5949,1844,4113,3797,4879,2810,3655,1814,3720,1839,2150,5300,3776,3676,3949,3519,4181,3285,3779,3659,2289,5245,4604,2826,3797,3745,5002,2619,4931,2651,6430,1114,6175,1258,3931,3510,4129,2754,4485,2470,4232,2780,3276,3801,3270,3806,3279,3803,3269,3781,2458,2448,1960,2901,6454,2808,4733,4208,3272,5984,5342,4022,4623,4816,5104,4193,4648,4753,5927,3411,6807,2376,6672,2630,3640,5961,4693,4479,3620,1498,3256,1789,3441,1656,3463,1612,3551,1529,1297,3817,1072,5069,3023,3243,3901,2179,3316,2944,3281,2981,4433,3764,2690,5148,5580,2575,2744,5128,4076,3957,5030,2778,4469,3535,3125,4703,5310,2411,2670,2773,3649,1879,5530,3383,5516,2883,4272,4541,5256,3429,6016,2801,2012,6743,3710,5071,5377,3445,6917,1828,4722,3927,2741,5644,2073,2538,2455,1925,2839,3605,2623,3717,4538,1889,4866,1581,3215,3202,4295,2070,1522,4326,5184,3632,3727,5013,4215,4444,3074,5580,4272,4557,5239,3779,4623,4194,3526,5291,4736,3676,5702,2826,5908,2763,5896,2921,6096,2803,4375,4618,5963,2829,4231,4259,5217,3586
Mendocino,7298,8709,9841,9232,7371,11699,4952,13148,4710,13965,11042,8215,9927,13757,10393,13401,8061,14115,11918,11772,12094,11381,13587,9024,13105,10355,15961,8178,17116,7677,13159,13799,16406,10215,11527,15339,8779,17853,5696,29733,5649,30119,11749,22340,8644,25534,16148,19470,18277,16860,12715,23605,18324,16585,19743,13331,14590,22414,24123,11664,32166,4396,17581,18689,28061,8202,14808,22167,16871,19329,11539,11572,12057,11346,8497,21024,14310,15079,12225,17408,13825,15817,12651,16779,11989,17810,14546,14802,21326,8775,15551,15026,14309,16046,23001,6827,19238,10125,17037,12485,17269,9846,16417,11174,15054,12884,16320,11937,16365,11921,16365,11898,16302,11930,16069,10279,7722,18605,24775,13193,21613,15142,12700,25304,17412,21199,11678,27698,18423,19794,26304,12680,18469,20023,30210,7518,25471,12923,25072,14649,20522,17109,11293,7270,10503,7994,11476,6963,11719,6709,11971,6434,3098,15532,3457,18073,8820,12997,10201,10806,14247,7612,13987,7822,16963,14889,13783,15747,15378,15982,12883,16994,21909,8936,15114,14458,11013,19312,17296,12350,17433,11517,6286,12935,8828,10860,12905,22098,21417,10911,21899,12575,22355,11376,16120,18378,6833,27552,7451,27061,14015,21067,23348,10695,10115,23530,8755,23212,5047,10302,6901,7886,11060,12539,8689,14195,12280,11289,16269,7621,6834,17004,14064,8775,4928,19013,17166,19135,10598,25382,19826,15310,13789,21492,10903,25306,14680,22677,11273,25077,8895,27554,12849,22206,21950,13216,17403,18235,17941,18550,17756,19235,17135,20333,20395,15833,20311,13830,13172,23175
Merced,14019,12509,14501,12094,9342,17280,7631,16292,6262,19894,16100,10758,17628,20523,16852,21738,13148,22915,17114,21357,21648,16243,22213,15026,22710,15396,23874,14821,23985,15939,15120,14336,19575,9839,11000,18603,9093,20591,8739,44596,11470,41651,18444,33199,15698,35732,23305,30501,27569,24988,28014,26042,20175,32664,31448,19589,32751,23114,42966,11488,44841,10178,18627,36013,38997,15920,30327,25210,30319,24780,12987,8886,13894,8388,12091,28945,18411,22482,19056,21733,19529,21384,17561,22902,11440,29779,22328,18195,16700,24353,25884,15795,28336,12854,32943,7649,34078,6060,19801,20375,21956,16764,21365,17879,21243,18552,17099,22870,17078,22833,17135,22714,17103,22741,11467,8857,8582,11475,37253,23419,29741,28832,20657,39739,28669,32609,35881,26161,27168,34375,23129,38800,41932,19489,37003,23135,39504,21310,18520,44800,25036,35154,14118,7365,13039,8324,13285,8214,13732,7899,13979,7628,5390,16243,4704,19126,10665,13514,15447,8302,14097,10584,11536,12998,29397,18178,17883,27441,32252,14708,15398,30662,24340,21773,28120,17119,22753,23084,18630,26480,26051,18534,10441,13932,15542,9142,28788,32552,33069,25180,32420,28332,32316,27463,37942,22127,11003,49282,23515,35648,35860,23655,42070,17167,26041,32388,19396,37784,8907,13552,10281,11474,10318,27046,11584,25190,24793,12283,24683,12405,19112,18024,22429,14273,7505,27634,27383,41502,22394,45722,29467,37649,23222,44052,24660,43725,31222,39201,30381,38917,19859,49198,37865,28446,33290,34074,43141,25599,43165,25428,33761,35691,33916,35984,40377,27879,30971,35814,40424,28039
Modoc,2416,735,2085,1028,1280,1838,1111,2014,755,2328,2124,997,1899,1359,2182,1084,1199,1973,2155,1140,2616,647,2371,855,2569,736,2296,895,1734,1507,2200,899,2295,792,1571,1546,1192,1921,560,3716,659,3619,1665,2458,799,3421,2532,1687,2087,2127,2757,1537,1425,2783,2740,1341,2612,1745,3658,642,3700,632,1336,2981,3336,987,2724,1617,3053,1271,2596,885,2396,1114,1064,2581,2167,1440,1941,1694,2185,1462,1859,1758,910,2780,2599,930,1701,1907,2762,977,2834,867,3241,427,3181,456,1669,1980,1835,1334,2201,996,1825,1419,1347,1918,1336,1921,1332,1930,1333,1925,972,1721,1310,1376,3365,959,2314,1873,1564,2769,3368,977,2608,1748,2858,1485,1969,2372,3154,1217,3263,1035,3045,1246,1142,3279,1727,2554,1757,610,1627,734,1648,713,1571,767,1589,768,411,1960,627,2559,1294,1918,2245,881,1404,1793,1553,1622,2199,1595,1086,2562,3108,661,1020,2667,1445,2284,2675,987,2324,1372,1188,2474,2602,1024,1122,1499,1971,662,2734,1207,2251,1517,1567,2322,2053,1779,2999,900,755,3133,1785,2085,2729,1200,3107,799,2519,1340,1223,2503,1353,1346,1581,947,1526,1266,1323,1448,2055,751,2085,734,1711,1090,2051,732,542,1881,2558,1177,1804,1895,1825,1863,1515,2170,2114,1628,2384,1400,2129,1599,1525,2206,2274,1341,2323,1226,2583,1111,2877,869,3026,756,2045,1756,2814,875,1718,1896,2739,1024
Mono,1336,1048,1330,1034,831,1515,763,1582,473,1834,1486,855,1534,1293,1473,1433,768,2012,1353,1556,1627,1244,1652,1198,1830,1057,2048,882,1750,1292,1763,1308,1868,1154,1186,1896,839,2243,656,4196,739,4231,1526,3118,988,3697,2394,2462,2497,2289,2430,2551,1899,2913,2765,1728,2627,2459,3526,1400,4351,667,1901,3135,3931,1097,2073,3024,2904,2079,1734,1313,1727,1342,1055,2598,1887,1772,1998,1650,2012,1648,1946,1668,1169,2539,2127,1510,2268,1451,1828,1920,2054,1650,2889,796,2759,878,1841,1808,1850,1348,1996,1241,1484,1765,1388,1883,1392,1883,1390,1877,1389,1874,1384,1528,993,1908,3232,2022,2526,2386,2092,3115,3116,2183,2242,3100,2969,2271,3218,2125,2988,2303,3842,1341,2828,2474,3050,2425,2338,2787,1554,783,1461,847,1573,762,1577,750,1566,745,523,1815,469,2835,1373,1939,1902,1292,1597,1619,1624,1683,1907,2512,1351,2684,2487,1836,1365,2766,2460,1774,2454,1589,2005,2102,1827,2226,2649,1342,1103,1660,1374,1442,2477,2575,2803,1897,2374,2565,2691,2235,3028,1945,918,4047,1445,3527,2182,2839,3641,1300,2094,2782,1154,3517,1221,1709,1378,1455,1404,1580,1100,1837,1635,1377,2196,831,1079,1952,1740,1218,688,2499,2802,2422,1949,3194,2539,2485,2010,3048,2119,3084,2029,3304,1675,3525,1403,3811,2328,2606,3352,1690,2663,2356,2972,2209,2747,2549,2061,3303,2700,2488,2561,2340,2055,3219
Monterey,24857,34555,29173,28865,20406,37964,15362,41947,11306,45039,30743,26798,32184,50270,30745,52048,21538,56771,34245,49375,35356,47355,43320,36582,45964,36803,59887,28870,58505,33906,29485,36701,37848,28360,25403,40798,19495,46552,13367,103528,17009,99286,29685,82628,25881,86169,43008,72911,62311,51965,48510,68820,53263,62036,70584,39951,48908,70404,73401,44973,99162,20606,52487,67244,89933,29752,40957,80559,54850,65158,25857,28201,31827,22647,18358,67769,28131,58042,31746,54314,32012,54013,28076,57528,25083,61539,35440,50072,51471,35283,41008,46681,42061,45084,65766,20566,55382,30328,48974,36820,45711,32974,45006,35243,38976,42375,31931,49612,31516,49001,31546,48873,31541,48918,31278,19794,16346,34434,70061,52790,63253,55771,42087,79495,49305,71119,40844,82163,54368,66687,69078,53977,66353,55615,83598,38803,80924,43290,66191,62251,58553,63684,28740,22468,26159,25039,29242,21700,32438,18442,32883,17965,9180,41918,8543,49967,24444,34580,29848,28024,33167,25071,33564,25277,48066,50983,42337,52538,46020,52363,36165,59446,64829,32302,48941,46326,36582,59919,50206,43488,48894,43895,20461,35839,26018,31239,41175,79559,67994,45540,72859,45939,71075,46420,55652,63151,16127,102879,30131,88851,52662,67334,84434,35337,40747,76561,29358,85764,16344,34538,18058,31285,19867,52666,18559,53044,38907,33384,45904,26725,25158,47622,32916,37758,17994,62963,45512,83302,34373,93296,64359,61207,51280,74535,40138,88138,41703,88664,38310,90466,29942,99011,54650,72983,72603,56260,64566,64531,63442,67883,45528,87122,49904,83673,60595,67461,64652,58970,47286,81226
Napa,11144,15315,11884,14062,7705,18540,6376,19176,4769,20311,15735,9728,16086,18357,15906,18611,10083,22687,17786,18103,17225,18149,19801,14515,20829,14561,26069,13722,26651,14632,17291,18099,23690,11874,14507,21265,11175,24400,8113,44140,9540,42376,17390,32441,12765,37297,21963,30456,26567,24775,23358,29642,21894,29347,30551,17583,30133,24433,35700,17051,47396,6537,19290,34180,44065,9662,19786,34907,27656,25652,18631,12791,21692,10140,12000,29321,17933,23295,18523,22715,19819,21544,15937,25328,13938,27855,20941,20039,26407,15475,21612,20799,22532,19750,32086,9302,31290,9805,24331,16808,23575,16966,26463,15263,23545,18496,22816,20146,22808,20126,22801,20170,22658,20102,18078,10259,10373,17908,36494,19338,25101,28249,19266,35680,27535,29138,20112,37603,27492,28388,33419,24058,32839,23440,39262,15397,36996,19112,32742,26227,26611,28097,17422,10998,15933,12246,17376,10980,17665,10551,17883,10335,5368,23083,4439,24692,13293,16178,16943,11652,17234,12382,17164,12433,23197,23210,16161,27451,24434,21312,18021,25813,29268,15815,25157,18479,17883,26728,21241,22127,26513,16072,10788,17164,12838,15822,22504,32921,29986,21068,31174,23272,30171,23319,27380,27123,8412,45843,15923,38300,27973,27162,38788,15248,20367,32737,12565,37896,9253,17300,11473,13918,12614,24449,11220,25085,22049,14873,25347,12045,13449,23567,25338,11103,8145,31657,29051,29916,18885,39331,30095,27463,21641,35774,21910,37131,20526,39625,18253,41247,13836,45761,24780,31678,32852,24753,30313,27833,30043,28818,22252,37301,23333,36731,28706,29434,28157,26867,21844,36902
Nevada,17307,12884,17329,12199,8783,20877,10397,18956,6032,22540,20557,9184,18599,18950,18286,19419,8977,26320,17635,20343,21471,15991,21458,14834,24828,13103,26456,13654,22456,18798,20202,14788,23280,11550,13186,22031,9455,25775,7274,42512,6976,42975,15888,31485,10107,37112,27424,22079,27630,21526,26396,25229,18085,31639,30822,15850,29985,22460,39719,11223,47395,4615,17640,34035,43024,8712,25657,26926,33131,18440,16842,10655,18500,9307,9987,31487,21336,19859,20968,20366,22416,19069,16322,24984,14454,27347,23975,17177,23230,18803,25420,17219,25308,17027,34070,7724,31435,10142,19070,21714,22515,15181,25272,12941,22503,16115,18431,20451,18435,20493,18257,20369,18272,20371,15353,12203,10226,17182,36985,15884,21406,28925,23558,28495,29974,23101,21104,32949,33493,19277,30512,23417,33378,19975,39801,12006,37088,15891,27614,27617,25043,26897,18153,9734,17832,9977,18453,9305,18159,9568,18264,9424,5279,22706,3996,25714,13751,16390,17929,11345,16125,13936,15152,15007,25448,20368,13804,29684,23996,21021,16644,26606,24781,20134,26071,16846,21649,22616,19867,23496,29530,13309,13916,15675,17119,13082,27249,23430,29870,17057,23952,25764,26393,22455,28108,21794,9605,40006,17056,32560,26164,24380,38646,10748,23645,25197,10200,36862,10379,15466,12424,12410,16257,21268,12077,24634,23345,13967,28893,9146,15956,22014,24492,12214,9057,31471,31137,22670,16211,36823,24363,28120,17159,35293,22366,31258,24365,30666,21179,32652,17817,35874,23485,28089,34921,17336,29657,23397,30198,23691,28544,26132,26083,29342,29966,23855,23947,27269,24739,29775
Orange,216770,270153,264208,208619,134801,346658,147536,311352,110634,370326,292790,199631,315652,297089,296323,323711,166893,412678,278263,336303,296160,309127,379124,207719,418642,190405,438806,309683,426683,345781,314824,241388,411853,142295,183140,374150,143779,411614,162149,810741,173476,808034,302325,634521,225908,712726,481094,510232,520224,443699,565114,432213,294718,683541,570524,340193,641073,395579,711501,292500,879714,150385,337369,677044,818337,203942,497491,545852,628354,391130,256204,130864,287249,107588,142755,553453,317130,379773,357870,337532,356984,339525,301141,392823,177887,533209,369500,323142,317385,392982,396759,322201,452644,260462,563302,139462,563426,133266,289060,409815,394925,289779,449807,254248,413789,298535,288917,435232,288668,435561,288923,434662,289138,434498,165348,160155,146157,177752,657191,418350,458329,559971,445357,603006,608271,470846,441070,660741,547061,528320,504707,600830,701377,380102,732879,321170,705463,373504,484015,659037,446576,612578,336554,106692,323703,119226,324799,117403,325836,115057,327876,112439,162569,280383,58136,394821,237589,221773,292348,155258,188149,270366,188784,273734,503152,368952,252724,566602,559988,299365,327485,503465,419445,427287,557049,266868,471507,363467,297465,525745,514203,292384,189348,216221,245068,171944,637694,449498,605581,407140,473197,597417,453456,601222,652189,417957,182489,884937,371650,690360,629501,449779,806596,258119,505431,538498,268538,734280,133420,187516,104881,205612,214480,387500,182542,410547,384577,220864,415843,193441,283429,321864,375988,217676,168896,426272,585485,563623,371994,761980,476694,634740,336377,776875,528443,617948,462350,720588,486313,670417,368269,788234,577958,504847,606001,528435,633942,505920,698832,461301,473632,696018,571646,619701,654338,494805,450891,652016,661419,500001
Placer,39972,28446,40883,26942,19401,48915,23617,43305,11653,55278,48811,19339,49548,42446,48585,44418,22681,65022,44185,50075,55494,36495,54861,35582,65262,27775,69789,45464,57571,60911,54383,37428,63380,28623,30646,61909,21693,70718,19746,122617,22448,118880,45875,89360,26612,111380,82276,60217,81276,59064,85615,59281,46639,94383,89962,42057,95290,53951,118266,26131,131804,15870,40609,105549,125398,22205,79717,69361,99215,46744,49774,25794,55273,22595,24515,94468,52690,66028,59515,58749,62780,56052,49518,69129,32516,87857,68981,47628,56952,62913,72564,49419,81183,39648,98664,20821,96304,21406,52818,64061,64074,50481,78594,38296,69537,48449,54510,65057,54408,65295,54443,65146,54423,65201,40176,33283,33463,39670,114279,49625,63849,91962,72690,87009,99957,65790,75949,91847,100614,62945,83483,84165,117371,47776,117289,43594,115480,48441,69444,102977,73467,87692,56425,25834,55931,26204,56098,26049,53815,27936,53899,27725,14346,68044,12937,73412,39278,48892,59755,26057,47917,40285,42156,46008,89670,52902,42983,90754,83197,57138,49628,84782,71800,65758,88796,44450,73142,63811,54407,78763,88867,42641,38419,48143,49664,38177,100677,67208,91880,65152,70732,94529,78097,84711,104355,60955,30746,134415,64654,99874,105137,61324,134569,29806,84685,76295,38814,116299,29543,37578,30452,34757,43949,67121,34176,75413,77348,33351,83146,28232,58985,51963,72316,36404,26771,80386,102363,78339,68530,109273,78020,97869,60443,115979,88893,91505,85656,99418,82636,98144,63195,117966,93292,77237,109707,66452,111889,65177,122422,58275,102082,81137,96228,89333,109742,69846,66127,106718,104991,76779
Plumas,4592,2375,4050,2855,2450,4474,2237,4620,1413,5443,4720,2195,4149,3523,4288,3458,2498,4956,4307,3473,5087,2620,4770,2797,5243,2471,5618,2683,4492,4002,4194,2940,4804,2364,2823,4375,2045,5139,1410,9239,1769,8835,3854,6391,2106,8289,5747,4806,5328,5139,5716,4989,3822,6662,6155,3905,5817,5139,8367,2394,9670,1247,3428,7405,8715,2158,5549,5387,7120,3630,4138,2298,4256,2234,2409,6188,4743,3855,4648,3968,4973,3651,4356,4247,2677,6011,5663,2858,4551,4114,5718,3122,5815,2947,7203,1486,6862,1760,3982,4675,4511,3188,5069,2728,4434,3440,3699,4239,3695,4232,3659,4209,3653,4218,2874,3236,2422,3667,7822,2867,4990,5327,4242,6416,7370,3338,5092,5791,6691,4022,5762,5027,7231,3517,8089,2489,7415,3248,4401,6576,4944,5637,3847,2002,3643,2182,3891,1945,3753,2044,3802,1995,1020,4840,1080,5502,2740,3969,4147,2379,3015,3668,3338,3359,5056,4211,2727,6058,6250,2895,3014,5860,4202,4858,5777,3020,4422,4575,3431,5381,5778,2940,2887,3524,4115,2341,5871,4054,5626,3865,4341,5519,5143,4570,6643,3192,1654,8181,3582,6236,5984,3921,7684,2083,5437,4236,2585,6859,2133,2905,2896,2033,3755,3209,2866,4059,4932,2080,5380,1663,3412,3607,4560,2366,1393,5325,5993,3622,3594,5902,4183,5261,3554,5856,4481,5144,5190,4614,4560,5061,3362,6238,4863,4249,6025,3149,6018,3443,6586,3008,6510,3152,4669,5101,6075,3493,4059,5089,5741,3889
Riverside,79428,96961,85048,94644,42982,136645,51464,124182,31715,142489,109148,71774,127061,163601,124547,169053,76559,202389,117862,177321,136031,156396,154787,132755,179306,114556,224316,151766,226489,159238,133402,129863,192464,70721,78129,186825,59852,204537,75614,446149,97003,420526,162520,338517,127899,370234,216698,306410,257707,254554,274175,253944,169443,349396,292425,197929,331932,213266,398807,132979,452985,88679,164198,371391,398147,140517,250657,292016,302110,230349,121297,69066,134802,58565,70020,302949,133405,240786,167205,209105,170617,205780,141705,234796,75467,304715,182980,190217,164699,213658,220884,160637,240934,139811,300691,76352,306115,67726,180846,193290,201429,176316,216752,168269,217529,172902,145931,250104,145787,250477,145184,247736,144891,248224,104969,68920,62693,110456,333854,283962,278716,317654,197863,403243,304909,293145,234527,385064,264945,347838,252389,378731,395445,227632,370001,238778,377353,238816,228449,417133,225510,385826,158613,67315,149303,76238,151797,73791,153750,71269,153787,71007,65908,158546,32390,210376,103957,140994,146150,93560,97076,146983,101645,144703,278550,204177,162119,299364,317234,159600,151870,314862,240366,230283,292665,169501,243638,223867,172420,291632,264397,186009,93020,136596,141337,91852,347972,295255,354292,256860,315484,322061,302929,326090,394101,240590,102001,533527,230514,410742,372538,272387,464016,175420,272391,358068,183686,430470,64969,121588,67481,114484,130033,214709,120330,221246,224277,121979,222326,124401,163069,182371,201067,139273,95020,268397,328295,402662,247128,477766,310706,399366,225979,486563,290028,434990,318539,422369,315622,415520,232119,496460,386970,311403,337893,381346,432797,294471,459745,256813,331144,387163,341609,384018,398566,305081,293715,398806,421371,288314
Sacramento,99742,111800,110100,99983,65521,146506,66175,140143,35495,168597,133450,76367,126749,168006,129575,167994,70875,205933,133827,166244,154413,135540,164806,120544,181932,108793,220495,132525,213239,154232,138644,139600,172391,108794,103948,177714,80298,201961,81395,357793,76774,362398,163335,259609,112451,311906,215405,225662,237172,198139,225021,223862,179239,258722,265111,144874,260778,201609,353082,94555,385742,69511,152569,299529,358251,95365,215873,241946,249562,202343,98001,101951,122452,78857,85849,264598,129750,220609,143555,205666,149931,199518,98503,251854,107923,245292,162686,183327,187913,165699,207958,150729,214262,140874,275890,74112,274873,71738,176511,169782,199794,132796,202651,138199,200300,143696,169465,176515,168977,176410,169481,176262,169480,176356,115875,63006,81723,95820,318992,179331,211570,266967,212145,277515,269646,246221,212795,309808,271508,237948,279444,240508,330247,183291,350584,151892,338387,172707,248444,289378,239041,255179,125589,83519,128995,79875,125251,82523,126027,81954,127927,79414,36060,171715,43280,186944,103462,131277,147036,80963,136124,98979,129591,105360,245575,174466,164195,233561,221260,192446,167185,232155,253735,154255,233661,164188,179082,229431,192251,205593,241648,147267,94153,125677,118495,106497,218358,282823,291474,176920,268766,224472,286366,203780,265815,229507,111889,382521,164571,327805,281626,215370,365785,126588,199884,274349,127185,326532,68294,116769,69498,107254,106408,206157,90625,219040,192616,120238,213486,102299,147874,166572,191574,113306,60179,233105,251862,289621,170425,365135,247556,280948,184162,345410,194584,346323,224433,328578,196109,340742,141365,392488,260034,248563,288391,232682,291506,236686,308045,236158,236285,312436,253571,300485,282453,257530,247222,272212,266591,276132
